lane,ref_bases,bases_mapped,depth_sum
./SRR10188433_filtered/snps.bam,4711093,4602757,328570355
./SRR12009624_filtered/snps.bam,4711093,4569867,271521751
./ERR3393324_filtered/snps.bam,4711093,4568989,213553978
./SRR10188431_filtered/snps.bam,4711093,4602647,276424583
./ERR4220805_filtered/snps.bam,4711093,4565169,553727921
./SRR10188474_filtered/snps.bam,4711093,4602755,366658263
./ERR2639284_filtered/snps.bam,4711093,4575038,238286919
./SRR10188429_filtered/snps.bam,4711093,4602545,327781271
./SRR11444981_filtered/snps.bam,4711093,4655214,461551587
./SRR5943517_filtered/snps.bam,4711093,4554510,561857989
./SRR10188461_filtered/snps.bam,4711093,4602496,248175693
./ERR2639278_filtered/snps.bam,4711093,4669621,509267222
./SRR10188479_filtered/snps.bam,4711093,4602385,351535407
./ERR2639302_filtered/snps.bam,4711093,4560507,323479188
./ERR4426173_filtered/snps.bam,4711093,4581677,678279648
./SRR13080127_filtered/snps.bam,4711093,4571664,227310352
./SRR10188442_filtered/snps.bam,4711093,4596839,285047842
./SRR13001288_filtered/snps.bam,4711093,4566689,352799317
./SRR5714048_filtered/snps.bam,4711093,4566535,208927724
./ERR4180583_filtered/snps.bam,4711093,4563137,352926687
./SRR9734547_filtered/snps.bam,4711093,4567892,330720184
./ERR1981602_filtered/snps.bam,4711093,4589236,573952968
./ERR2987480_filtered/snps.bam,4711093,4445004,122420390
./SRR13158668_filtered/snps.bam,4711093,4526748,257437503
./ERR2639281_filtered/snps.bam,4711093,4571738,127666204
./SRR10188448_filtered/snps.bam,4711093,4602609,348913644
./28099_1#155/snps.bam,4711093,4561334,284904024
./SRR12569952_filtered/snps.bam,4711093,4559225,240497838
./SRR11484571_filtered/snps.bam,4711093,4455552,224705429
./ERR2639273_filtered/snps.bam,4711093,4568103,175599194
./SRR10188453_filtered/snps.bam,4711093,4602661,293189224
./SRR9647673_filtered/snps.bam,4711093,4547479,322355847
./SRR12505079_filtered/snps.bam,4711093,4440824,273172428
./SRR10688308_filtered/snps.bam,4711093,4495993,372374499
./SRR13001404_filtered/snps.bam,4711093,4561712,321324696
./ERR712511_filtered/snps.bam,4711093,4577413,238088237
./SRR10188450_filtered/snps.bam,4711093,4602771,355462690
./DRR138472_filtered/snps.bam,4711093,4543244,140869616
./SRR9914118_filtered/snps.bam,4711093,4456698,294107618
./ERR4180582_filtered/snps.bam,4711093,4559510,284396006
./SRR1187805_filtered/snps.bam,4711093,4560625,221777117
./ERR2639280_filtered/snps.bam,4711093,4562970,476962880
./28099_1#168/snps.bam,4711093,4543501,244566988
./SRR12358934_filtered/snps.bam,4711093,4545501,188882351
./ERR2639272_filtered/snps.bam,4711093,4568120,444650665
./SRR6892686_filtered/snps.bam,4711093,4588798,851342035
./ERR2796965_filtered/snps.bam,4711093,4576930,327822564
./SRR12570022_filtered/snps.bam,4711093,4542811,192315354
./SRR9646367_filtered/snps.bam,4711093,4432912,302398023
./ERR4180579_filtered/snps.bam,4711093,4548385,364462406
./ERR2639308_filtered/snps.bam,4711093,4578294,499657977
./SRR10126894_filtered/snps.bam,4711093,4559334,461320279
./SRR12746173_filtered/snps.bam,4711093,4499208,206169755
./SRR10188455_filtered/snps.bam,4711093,4602612,280100673
./SRR8916347_filtered/snps.bam,4711093,4522132,548115560
./SRR11454387_filtered/snps.bam,4711093,4578937,329398905
./SRR11688499_filtered/snps.bam,4711093,4640180,278432600
./ERR2639305_filtered/snps.bam,4711093,4560534,710293986
./SRR4302195_filtered/snps.bam,4711093,4554524,242669125
./ERR2019250_filtered/snps.bam,4711093,4557709,430645198
./SRR9734633_filtered/snps.bam,4711093,4538790,362652196
./ERR2639289_filtered/snps.bam,4711093,4556524,293986990
./SRR8505978_filtered/snps.bam,4711093,4552927,350866583
./SRR13342185_filtered/snps.bam,4711093,4575774,138421960
./ERR2019109_filtered/snps.bam,4711093,4541077,445091370
./DRR165509_filtered/snps.bam,4711093,4520057,379236584
./ERR712589_filtered/snps.bam,4711093,4675697,356690966
./ERR1725936_filtered/snps.bam,4711093,4609133,361371016
./SRR3957093_filtered/snps.bam,4711093,4443128,545684477
./SRR13001296_filtered/snps.bam,4711093,4549231,325107740
./SRR8776746_filtered/snps.bam,4711093,4551459,300456767
./ERR3393351_filtered/snps.bam,4711093,4552682,329962448
./SRR11454405_filtered/snps.bam,4711093,4525264,379377114
./SRR1187709_filtered/snps.bam,4711093,4561245,218720677
./SRR8776503_filtered/snps.bam,4711093,4466108,330264040
./SRR11688504_filtered/snps.bam,4711093,4641209,295812014
./ERR2639304_filtered/snps.bam,4711093,4562884,726305159
./ERR2639312_filtered/snps.bam,4711093,4582121,738500567
./SRR10188432_filtered/snps.bam,4711093,4602849,406085191
./SRR13158516_filtered/snps.bam,4711093,4526752,499821288
./SRR8916496_filtered/snps.bam,4711093,4522004,879926558
./SRR7026299_filtered/snps.bam,4711093,4664667,1107840903
./ERR2193921_filtered/snps.bam,4711093,4578611,1011643924
./SRR7026310_filtered/snps.bam,4711093,4661948,1117577721
./SRR6442662_filtered/snps.bam,4711093,4568379,1431107714
./SRR11871273_filtered/snps.bam,4711093,4437232,836937118
./SRR11454391_filtered/snps.bam,4711093,4581707,820242699
